STATEFIPS,STATE,ZIPCODE,TotalReturns,AdjustGrossIncome,SalariesWages,NetIncome
4,AZ,85193,1117,37694,29397,838
4,AZ,85194,2106,119301,72977,2876
4,AZ,85201,19938,630043,513730,20294
4,AZ,85202,17477,709543,565596,20761
4,AZ,85203,14806,658555,481504,23335
4,AZ,85204,25398,878338,726538,27070
4,AZ,85205,16719,838450,590336,23995
4,AZ,85206,14611,664651,437394,14715
4,AZ,85207,18211,1258975,932137,37572
4,AZ,85208,14006,535039,400472,11959
4,AZ,85209,15696,812990,569936,17375
4,AZ,85210,15273,525234,438721,14367
4,AZ,85212,10089,588177,503137,14241
4,AZ,85213,12928,859543,572707,30167
4,AZ,85215,7235,483677,312430,17159
4,AZ,85223,416,17023,11168,257
4,AZ,85224,21239,1161222,954323,29807
4,AZ,85225,30142,1422137,1176095,33928
4,AZ,85226,18056,1246804,1016050,27126
4,AZ,85233,17126,1072829,879792,30652
4,AZ,85234,20787,1408849,1101478,46371
4,AZ,85248,15080,1305071,731250,28012
4,AZ,85249,15597,1503671,1173320,39426
4,AZ,85250,8964,615335,378425,27976
4,AZ,85251,18731,1199279,780216,48519
4,AZ,85253,7766,2814395,1119324,103105
4,AZ,85254,22458,2086648,1395349,98330
4,AZ,85255,17857,3083707,1793629,144621
4,AZ,85256,2244,75632,38931,736
4,AZ,85257,13757,600858,461718,17682
4,AZ,85258,12001,1212106,676505,56672
4,AZ,85259,10318,1489301,947351,59531
4,AZ,85260,18528,1734107,1165935,71573
4,AZ,85262,4811,999941,462422,47972
4,AZ,85263,824,98564,21169,4644
4,AZ,85264,602,35290,13279,19
4,AZ,85266,4587,820378,474233,38329
4,AZ,85268,10410,897326,535716,32605
4,AZ,85281,20958,735330,617977,18836
4,AZ,85282,23760,1022494,750527,29795
4,AZ,85283,21363,1052761,817222,28862
4,AZ,85284,8937,999803,681630,39503
4,AZ,85286,14925,1278176,1065478,30809
4,AZ,85295,15567,1092594,924554,27494
4,AZ,85296,16872,1139932,936330,33270
4,AZ,85297,11040,801016,682679,23924
4,AZ,85298,8682,770357,585746,23358
4,AZ,85301,23499,602581,507404,25299
4,AZ,85302,15925,605084,474257,16519
4,AZ,85303,12270,428310,361214,14929
4,AZ,85304,11880,581107,451708,15470
4,AZ,85305,4944,246708,207516,7869
4,AZ,85306,10812,478619,372590,12927
4,AZ,85307,3688,145042,123431,2856
4,AZ,85308,29755,1772711,1371877,63242
4,AZ,85309,453,9028,8996,0.0001
4,AZ,85310,8907,695135,512510,21100
4,AZ,85321,1423,51287,37992,725
4,AZ,85322,240,10230,7751,75
4,AZ,85323,14933,532097,472017,13926
4,AZ,85324,1126,42166,27723,1298
4,AZ,85326,18347,777861,644324,16779
4,AZ,85331,11278,1053660,748412,39138
4,AZ,85333,240,6906,5369,146
4,AZ,85335,12878,432588,376452,11827
4,AZ,85337,1054,32887,27218,499
4,AZ,85338,17882,975104,806352,21124
4,AZ,85339,15262,733014,630915,17439
4,AZ,85340,11661,801026,604003,21815
4,AZ,85342,517,24450,16943,500
4,AZ,85344,3958,145211,101911,4643
4,AZ,85345,23460,913485,762032,22077
4,AZ,85347,192,11320,4897,0.0001
4,AZ,85348,622,20149,10681,212
4,AZ,85350,7000,198638,167572,6678
4,AZ,85351,13202,526004,138312,5977
4,AZ,85353,13810,500540,438872,14507
4,AZ,85354,2229,86025,71531,1775
4,AZ,85355,3922,259651,203729,6806
4,AZ,85356,1226,51278,34851,1058
4,AZ,85361,2285,99133,76059,3423
4,AZ,85363,2493,81637,65068,2082
4,AZ,85364,27633,1157348,850150,39202
4,AZ,85365,16137,808918,588724,16572
4,AZ,85367,6680,336938,203625,6486
4,AZ,85373,7749,374487,177451,6471
4,AZ,85374,17228,868087,437361,16812
4,AZ,85375,13068,725281,113546,10943
4,AZ,85379,15398,810210,685888,22400
4,AZ,85381,11533,665333,497625,16505
4,AZ,85382,18331,1039772,742210,26105
4,AZ,85383,15807,1438409,1066935,49215
4,AZ,85387,4384,273908,116659,4780
4,AZ,85388,8764,474654,392568,12589
4,AZ,85390,2521,126213,64475,4224
4,AZ,85392,15327,749215,635549,16509
4,AZ,85395,10146,769745,490512,21580
4,AZ,85396,5193,358603,254210,10612
4,AZ,85501,3257,137719,101632,2146
4,AZ,85533,888,42474,35333,93
4,AZ,85534,824,36321,28637,56
4,AZ,85539,1101,45152,32689,91
4,AZ,85540,1315,81762,77290,-6
4,AZ,85541,8602,417417,197960,12605
4,AZ,85542,781,18936,16125,1020
4,AZ,85543,1251,54620,42337,542
4,AZ,85544,1098,56600,24977,1752
4,AZ,85545,181,7280,3862,116
4,AZ,85546,5583,250685,195975,3606
4,AZ,85552,2401,124501,94609,2029
4,AZ,85602,3933,166845,112133,4191
4,AZ,85603,2956,113490,74183,3858
4,AZ,85606,326,13895,7762,285
4,AZ,85607,6159,177680,141913,8835
4,AZ,85610,411,18016,10426,228
4,AZ,85611,320,19047,10125,408
4,AZ,85613,1578,52352,52178,88
4,AZ,85614,9706,537352,153730,8762
4,AZ,85615,3877,231006,152770,3375
4,AZ,85616,2195,93324,69484,1392
4,AZ,85617,449,16376,10773,43
4,AZ,85618,600,22421,18163,186
4,AZ,85621,9081,270203,192204,19031
4,AZ,85622,3202,205433,41130,3572
4,AZ,85623,1697,89025,56691,2116
4,AZ,85624,524,25485,10628,1228
4,AZ,85625,733,29326,13518,874
4,AZ,85629,9768,564584,470283,9117
4,AZ,85630,885,42039,28245,418
4,AZ,85631,1291,51501,41521,781
4,AZ,85632,253,10113,5430,383
4,AZ,85634,2088,67371,59555,1006
4,AZ,85635,15040,755013,564299,9953
4,AZ,85637,613,46171,24010,1937
4,AZ,85638,894,32943,19801,930
4,AZ,85640,358,17146,8382,501
4,AZ,85641,9319,679376,522438,10187
4,AZ,85643,2721,106283,76784,2139
4,AZ,85645,858,30791,22001,837
4,AZ,85648,7424,301357,234709,13123
4,AZ,85650,6528,434875,279683,7740
4,AZ,85653,5319,233183,194714,3039
4,AZ,85658,3918,343605,193019,9518
4,AZ,85701,2489,95915,65257,4663
4,AZ,85704,15463,907112,577053,31459
4,AZ,85705,21536,562697,455664,21515
4,AZ,85706,20560,540793,460931,21168
4,AZ,85708,1216,50339,48467,134
4,AZ,85710,25317,999742,700692,24606
4,AZ,85711,17637,658120,487022,25229
4,AZ,85712,14385,565026,390221,24306
4,AZ,85713,17883,513847,387884,19523
4,AZ,85714,5519,139051,116192,5686
4,AZ,85715,9068,596255,349211,19432
4,AZ,85716,13943,567287,401141,23029
4,AZ,85718,13513,1686267,856773,77864
4,AZ,85719,14551,529466,385514,20697
4,AZ,85730,17265,693041,526291,15759
4,AZ,85735,4215,172042,131366,3869
4,AZ,85736,1443,50186,37192,1507
4,AZ,85737,10050,825716,533364,22826
4,AZ,85739,7969,539995,196118,11879
4,AZ,85741,14825,656649,531097,15805
4,AZ,85742,11832,682576,514523,18048
4,AZ,85743,12196,735884,543845,17343
4,AZ,85745,15979,827456,588801,26048
4,AZ,85746,16476,576280,467029,16655
4,AZ,85747,9680,610901,490786,9636
4,AZ,85748,8965,580546,399708,17263
4,AZ,85749,8998,833376,495806,26810
4,AZ,85750,11761,1299238,722259,50548
4,AZ,85755,6807,611905,314017,17073
4,AZ,85756,11242,413982,338960,10171
4,AZ,85757,6557,249700,212005,5992
4,AZ,85901,4960,217963,138993,6437
4,AZ,85920,223,12099,4785,95
4,AZ,85924,724,25885,16600,425
4,AZ,85925,1464,69942,53245,1352
4,AZ,85928,489,18764,10739,435
4,AZ,85929,3154,144206,95520,3961
4,AZ,85935,2049,113555,65388,3601
4,AZ,85936,1348,58014,44376,895
4,AZ,85937,2786,119629,83663,2130
4,AZ,85938,1039,46519,34942,818
4,AZ,86001,17206,980504,684700,29277
4,AZ,86004,15785,791261,605966,23449
4,AZ,86022,738,23034,17691,300
4,AZ,86024,264,16413,6380,176
4,AZ,86025,2077,76055,58321,1816
4,AZ,86036,114,2961,2374,130
4,AZ,86044,1279,37923,33538,717
4,AZ,86046,2364,94773,65974,1827
4,AZ,86047,4749,169628,135718,2532
4,AZ,86301,9557,483119,234593,17106
4,AZ,86303,7706,439782,194859,18073
4,AZ,86305,7716,544384,232213,20668
4,AZ,86314,13914,495312,354752,14303
4,AZ,86315,2930,158203,97379,3444
4,AZ,86321,898,53119,48754,206
4,AZ,86322,4628,179189,112229,5727
4,AZ,86323,7207,288761,188220,7592
4,AZ,86324,1772,78404,47714,2459
4,AZ,86325,2250,108547,60769,3811
4,AZ,86326,10275,385181,248642,13020
4,AZ,86327,3965,182585,93674,5395
4,AZ,86332,575,22136,12230,382
4,AZ,86333,2121,67446,46278,1810
4,AZ,86334,1629,56633,37536,1313
4,AZ,86335,1579,55850,37757,2192
4,AZ,86336,5412,367103,142888,23785
4,AZ,86351,2796,184606,71881,7429
4,AZ,86401,9126,432576,293119,12981
4,AZ,86403,6470,248420,148537,9614
4,AZ,86404,6380,276251,150792,7125
4,AZ,86406,9184,449070,245066,12435
4,AZ,86409,9216,330638,237941,10315
4,AZ,86413,3305,106594,70586,1543
4,AZ,86426,5353,214516,138019,4641
4,AZ,86429,2998,124978,71362,2329
4,AZ,86434,608,18911,16648,262
4,AZ,86436,660,21633,11812,363
4,AZ,86440,2431,85559,58558,1507
4,AZ,86441,568,15971,8998,344
4,AZ,86442,12650,404762,262038,11073
4,AZ,86444,403,13419,4893,211
4,AZ,86445,128,4620,2879,0.0001
4,AZ,86514,523,18685,16294,107
4,AZ,99999,161113,6503472,4481041,179573
5,AR,0,1211831,58573766,41203049,1760012
5,AR,71601,6270,169725,135282,3174
5,AR,71602,7239,320201,247543,8333
5,AR,71603,13878,577521,427601,12522
5,AR,71631,259,8437,6757,300
5,AR,71635,5226,221725,167703,5914
5,AR,71638,1256,42124,29510,570
5,AR,71639,2642,93455,64642,5113
5,AR,71640,1196,32983,25777,537
5,AR,71642,248,8865,7195,74
5,AR,71643,475,15625,11481,127
5,AR,71644,331,13996,9176,85
5,AR,71646,2556,106840,86295,2632
5,AR,71647,663,23702,19278,496
5,AR,71652,411,15417,12216,278
5,AR,71653,1984,93240,61019,3477
5,AR,71654,1758,73748,51159,1834
5,AR,71655,5259,224602,161536,6832
5,AR,71658,247,7060,5706,66
5,AR,71660,352,13847,11092,162
5,AR,71661,111,2913,2196,0.0001
5,AR,71663,319,21216,9431,814
5,AR,71665,2313,104493,82134,1976
5,AR,71667,2988,123622,95578,4355
5,AR,71670,562,20816,14986,70
5,AR,71671,3453,132972,90945,5642
5,AR,71674,257,9640,7584,80
5,AR,71675,739,28307,22006,539
5,AR,71676,308,9864,5487,235
5,AR,71701,7603,307346,226270,6368
5,AR,71720,1013,36624,29932,639
5,AR,71725,237,6486,5202,99
5,AR,71726,494,15186,10792,255
5,AR,71730,13554,741290,489693,31883
5,AR,71740,678,29334,23698,402
5,AR,71742,2132,74657,54387,1743
5,AR,71743,1606,52831,40901,959
5,AR,71744,1193,48939,39071,1383
5,AR,71747,399,13387,10952,178
5,AR,71749,1077,46029,36178,557
5,AR,71751,340,15081,11690,478
5,AR,71752,349,11235,8734,156
5,AR,71753,5880,266827,187737,10132
5,AR,71758,172,8171,5588,125
5,AR,71762,1118,61126,36097,4124
5,AR,71763,659,25009,19170,360
5,AR,71764,754,27281,20107,847
5,AR,71765,871,30467,23472,270
5,AR,71766,255,9251,7286,96
5,AR,71770,1287,49010,38498,1275
5,AR,71801,5883,195612,153719,5614
5,AR,71822,3405,140247,108826,4193
5,AR,71825,240,8114,6670,222
5,AR,71826,441,15498,11082,757
5,AR,71827,303,11070,9413,112
5,AR,71832,3856,133900,104358,3911
5,AR,71833,860,32673,26792,981
5,AR,71834,448,18319,13585,474
5,AR,71835,534,19180,15152,444
5,AR,71836,1101,42895,34680,749
5,AR,71837,1871,73842,59013,2790
5,AR,71838,427,12842,10071,303
5,AR,71839,112,2822,2210,0.0001
5,AR,71841,320,10838,8812,335
5,AR,71842,872,31026,25935,895
5,AR,71845,823,29158,20125,589
5,AR,71846,980,34834,28094,1172
5,AR,71847,257,8895,6800,391
5,AR,71851,891,27490,22287,489
5,AR,71852,4158,149979,113569,6818
5,AR,71853,186,6261,5206,85
5,AR,71854,14900,691086,476023,27242
5,AR,71855,267,7324,6405,125
5,AR,71857,2377,83727,63756,2111
5,AR,71858,590,19992,16510,457
5,AR,71859,131,5405,3843,37
5,AR,71860,957,35071,27460,547
5,AR,71861,824,39118,30670,899
5,AR,71862,287,9942,7672,91
5,AR,71866,255,10305,7851,202
5,AR,71901,11732,523053,355345,22644
5,AR,71909,8144,470830,141892,9785
5,AR,71913,19263,855276,541372,31116
5,AR,71921,1123,35948,26377,1729
5,AR,71923,5867,248898,176247,7658
5,AR,71929,1803,72807,55538,2321
5,AR,71933,547,19499,14094,832
5,AR,71935,251,7663,5534,355
5,AR,71937,691,20902,16055,498
5,AR,71940,574,20130,16271,744
5,AR,71941,727,28305,22686,428
5,AR,71943,1699,62852,42464,3142
5,AR,71944,236,7576,6570,139
5,AR,71945,539,16801,12537,821
5,AR,71949,740,24608,18732,1348
5,AR,71950,349,11607,8302,580
5,AR,71953,5536,213180,136140,9132
5,AR,71956,777,24056,18357,746
5,AR,71957,1296,49226,30923,1982
5,AR,71958,984,37521,28225,936
5,AR,71959,265,8758,6577,257
5,AR,71960,488,15564,11324,581
5,AR,71961,330,11335,6845,449
5,AR,71962,303,10872,8166,127
5,AR,71964,1525,66533,47980,2365
5,AR,71965,120,4473,3009,71
5,AR,71968,1837,81019,56982,3617
5,AR,71969,109,3628,2524,130
5,AR,71970,223,6708,4865,266
5,AR,71971,149,5406,3489,206
5,AR,71972,143,5049,4221,109
5,AR,71973,503,15220,13295,260
5,AR,72001,209,6188,4848,107
5,AR,72002,6540,314046,255131,10224
5,AR,72003,320,14960,10566,322
5,AR,72004,513,16017,12221,252
5,AR,72006,989,34299,22985,574
5,AR,72007,3143,153545,125333,3474
5,AR,72010,2361,99645,73225,3580
5,AR,72011,1830,80036,66828,2200
5,AR,72012,5086,231205,178330,7218
5,AR,72013,787,40724,21020,1240
5,AR,72015,11153,491387,395784,14726
5,AR,72016,1233,55913,44533,1436
5,AR,72017,281,9119,6662,172
5,AR,72019,10232,623142,467509,21153
5,AR,72020,1461,53119,40962,1514
5,AR,72021,1692,59308,39460,2442
5,AR,72022,6804,359116,292196,7540
5,AR,72023,14934,820365,619816,20843
5,AR,72024,1455,67612,48439,2107
5,AR,72025,295,10761,8110,177
5,AR,72026,124,5145,3983,167
5,AR,72027,550,29482,15720,293
5,AR,72029,764,25839,18301,702
5,AR,72030,255,13578,6457,289
5,AR,72031,2866,118956,73358,6210
5,AR,72032,12903,563494,429381,14899
5,AR,72034,18414,1033462,782523,24003
5,AR,72036,303,7018,5199,174
5,AR,72039,868,39063,26807,979
5,AR,72040,1075,40943,27853,1281
5,AR,72041,541,20324,15041,622
5,AR,72042,2117,126978,64530,3017
5,AR,72044,346,16615,8364,403
5,AR,72045,484,22769,15697,649
5,AR,72046,1677,67120,50258,1574
5,AR,72047,418,18263,15404,589
5,AR,72051,216,7321,5366,314
5,AR,72055,386,17152,11762,98
5,AR,72057,399,17365,14185,214
5,AR,72058,6450,335647,260299,10201
5,AR,72060,270,9759,6721,157
5,AR,72061,212,9803,7302,131
5,AR,72063,609,27515,19101,360
5,AR,72064,1021,39686,27370,1299
5,AR,72065,2105,107397,89120,1862
5,AR,72067,1130,44744,26299,2234
5,AR,72068,232,7846,6739,184
5,AR,72069,533,18340,12207,311
5,AR,72070,669,25716,20209,730
5,AR,72072,213,7486,5533,155
5,AR,72073,561,18890,15015,345
5,AR,72076,16274,611750,471755,13594
5,AR,72079,334,14686,12238,68
5,AR,72080,265,10372,6421,286
5,AR,72081,3005,115833,84768,5549
5,AR,72082,709,19474,15420,449
5,AR,72084,453,15194,12470,254
5,AR,72086,4427,190618,149931,5502
5,AR,72087,644,26984,21355,916
5,AR,72088,947,40484,12556,850
5,AR,72101,1290,53311,36828,1027
5,AR,72102,1081,40485,31978,1057
5,AR,72103,5825,227490,181625,5678
5,AR,72104,8752,341135,255830,10393
5,AR,72106,2366,106025,81814,3498
5,AR,72110,4672,205411,144196,6282
5,AR,72111,510,24742,18403,641
5,AR,72112,3615,142771,95072,7708
5,AR,72113,10513,721488,565951,16776
5,AR,72114,4424,101303,85586,3538
5,AR,72116,10710,675081,456466,20617
5,AR,72117,5573,169567,138130,4225
5,AR,72118,10073,374242,293684,9442
5,AR,72120,15123,817594,617027,16432
5,AR,72121,1063,47042,31540,1700
5,AR,72122,519,31480,23204,1150
5,AR,72125,360,13575,11111,429
5,AR,72126,1449,63133,45003,1680
5,AR,72127,935,38882,29902,772
5,AR,72128,362,13450,11404,351
5,AR,72129,557,22584,18748,296
5,AR,72130,161,5960,4188,504
5,AR,72131,1848,91113,56353,2605
5,AR,72132,1459,67029,56946,992
5,AR,72134,192,8547,5374,192
5,AR,72135,1216,101422,62605,4233
5,AR,72136,692,30790,22837,800
5,AR,72137,1010,43112,30958,774
5,AR,72140,128,4922,3603,99
5,AR,72141,176,5861,3730,139
5,AR,72142,1074,59055,41949,1122
5,AR,72143,12742,648048,456270,25203
5,AR,72150,5007,245935,189797,6379
5,AR,72152,181,6318,4827,12
5,AR,72153,911,33569,20743,1070
5,AR,72156,287,12783,9416,231
5,AR,72157,587,26146,18215,411
5,AR,72160,4841,222847,154579,5286
5,AR,72166,102,3794,2413,0.0001
5,AR,72167,688,25688,20649,436
5,AR,72168,150,4585,3759,0.0001
5,AR,72173,3655,186137,150426,4141
5,AR,72175,132,4050,3324,0.0001
5,AR,72176,3316,134214,113051,3059
5,AR,72179,206,8635,4884,188
5,AR,72181,163,7211,4973,261
5,AR,72201,650,64311,32552,2421
5,AR,72202,4499,222967,140491,4965
5,AR,72204,13963,422036,344408,9129
5,AR,72205,11451,597157,441482,21842
5,AR,72206,10243,357407,277666,9600
5,AR,72207,5611,711451,421219,23192
5,AR,72209,13940,366024,313471,9504
5,AR,72210,6887,337579,262899,8295
5,AR,72211,10519,722676,549265,16652
5,AR,72212,6014,764009,455382,26840
5,AR,72223,9405,1222629,816731,41507
5,AR,72227,5595,437204,272792,14144
5,AR,72301,10520,342509,256648,19328
5,AR,72315,9727,370811,287626,9748
5,AR,72324,806,28589,21371,1113
5,AR,72326,966,34218,27304,1059
5,AR,72327,637,26211,18940,505
5,AR,72330,262,8079,6815,196
5,AR,72331,1126,30456,22584,1778
5,AR,72333,335,12345,6413,510
5,AR,72335,5311,165915,125833,7753
5,AR,72342,1821,65635,43926,3727
5,AR,72346,282,8565,6519,272
5,AR,72347,301,10358,6634,247
5,AR,72348,913,30753,21213,996
5,AR,72350,343,11807,8060,178
5,AR,72354,897,33076,22737,1497
5,AR,72355,958,34522,25391,1132
5,AR,72358,533,13628,11386,333
5,AR,72360,2425,81102,51128,3360
5,AR,72364,6926,343546,282749,11729
5,AR,72365,1150,39104,27391,1756
5,AR,72366,847,35060,19517,1756
5,AR,72368,450,19943,12517,346
5,AR,72370,3431,113519,86574,5062
5,AR,72372,784,25931,19957,723
5,AR,72373,548,14589,10163,692
5,AR,72374,279,9615,6837,244
5,AR,72376,724,27742,20458,514
5,AR,72384,382,10357,8324,199
5,AR,72386,674,26072,18726,1429
5,AR,72390,3430,98024,75348,4143
5,AR,72392,203,6578,4396,148
5,AR,72394,223,6320,4883,253
5,AR,72395,464,22121,13760,338
5,AR,72396,5604,232520,170478,10108
5,AR,72401,21250,891113,633229,44874
5,AR,72404,10041,633044,470682,27668
5,AR,72410,184,5162,3842,166
5,AR,72411,961,32735,25960,1014
5,AR,72412,227,8210,6121,226
5,AR,72413,188,5872,4719,122
5,AR,72414,146,6348,4754,94
5,AR,72415,484,15932,11462,868
5,AR,72416,2206,83153,67530,3178
5,AR,72417,1503,60757,47585,2264
5,AR,72419,641,21953,16261,513
5,AR,72421,214,6548,4671,57
5,AR,72422,1831,68167,45713,1984
5,AR,72425,171,4938,3264,37
5,AR,72429,162,5915,4247,111
5,AR,72430,164,5054,3123,0.0001
5,AR,72432,2333,88739,60797,3353
5,AR,72433,1018,32058,23694,1250
5,AR,72434,747,25625,19776,1163
5,AR,72435,177,5991,3863,74
5,AR,72436,416,14091,10984,346
5,AR,72437,1296,49237,37365,813
5,AR,72438,954,36663,27171,912
5,AR,72440,142,5243,3493,234
5,AR,72442,1818,79982,63388,2100
5,AR,72443,1111,37718,29800,1038
5,AR,72444,660,21176,16636,804
5,AR,72447,714,30887,20876,900
5,AR,72450,14149,593579,433676,25994
5,AR,72454,1929,72587,51633,3096
5,AR,72455,4866,180969,128479,7943
5,AR,72456,222,6892,5194,123
5,AR,72458,226,8550,6206,201
5,AR,72459,418,12978,9842,502
5,AR,72460,242,7949,5665,273
5,AR,72461,1361,54005,35113,1314
5,AR,72466,454,16538,12173,1041
5,AR,72469,349,12245,7632,580
5,AR,72470,135,4814,2668,80
5,AR,72471,377,13321,9996,534
5,AR,72472,3495,120051,88882,5303
5,AR,72473,1014,35277,28280,836
5,AR,72476,2569,97170,68454,4121
5,AR,72478,122,4435,2632,160
5,AR,72479,515,24054,14611,550
5,AR,72482,375,10093,6079,415
5,AR,72501,9535,425819,301010,23581
5,AR,72512,755,22147,9883,317
5,AR,72513,1022,38365,26659,1890
5,AR,72517,139,4152,2640,141
5,AR,72519,969,36427,24439,1419
5,AR,72520,103,2889,2054,0.0001
5,AR,72521,1762,62642,48256,3200
5,AR,72522,166,6646,5348,113
5,AR,72523,383,12258,10334,429
5,AR,72524,166,6794,4761,66
5,AR,72527,288,9138,7431,137
5,AR,72529,1506,53911,24668,1428
5,AR,72530,743,30086,20416,1688
5,AR,72531,262,9239,5603,309
5,AR,72532,584,20719,14103,760
5,AR,72533,141,3822,2409,139
5,AR,72534,488,19322,15005,480
5,AR,72536,192,6267,4241,142
5,AR,72537,280,10980,5802,301
5,AR,72538,167,5242,3840,99
5,AR,72539,155,4983,3557,159
5,AR,72542,1387,45427,30746,2593
5,AR,72543,5374,248817,143463,12020
5,AR,72544,250,8941,5348,82
5,AR,72550,342,13042,10451,377
5,AR,72554,1077,34012,24499,1696
5,AR,72556,1331,56897,36167,2470
5,AR,72560,3314,117349,73846,5693
5,AR,72561,355,13950,9638,495
5,AR,72562,796,31364,24889,781
5,AR,72564,198,7558,5513,17
5,AR,72565,303,9085,6832,338
5,AR,72566,208,7339,5518,185
5,AR,72567,122,3536,1961,138
5,AR,72568,686,26491,20567,636
5,AR,72569,152,4350,3462,176
5,AR,72571,140,6857,5081,120
5,AR,72573,137,4408,3448,15
5,AR,72576,1432,50900,35155,2706
5,AR,72577,247,8055,6052,335
5,AR,72579,530,20439,16628,527
5,AR,72581,430,20693,11858,236
5,AR,72583,569,18619,14136,418
5,AR,72584,189,6372,4963,141
5,AR,72601,11289,471533,340141,17517
5,AR,72611,692,25442,19726,699
5,AR,72616,4369,157180,113050,7123
5,AR,72619,800,28246,11914,740
5,AR,72623,267,10818,7300,215
5,AR,72624,186,6445,4383,229
5,AR,72626,518,20906,10772,481
5,AR,72628,282,8554,6143,362
5,AR,72629,210,6928,4999,285
5,AR,72631,1788,72730,28856,2044
5,AR,72632,2115,75743,42284,4439
5,AR,72633,602,21935,17553,638
5,AR,72634,1912,70174,47205,2176
5,AR,72635,1378,48658,33944,2020
5,AR,72638,2824,93566,72050,2810
5,AR,72639,183,4359,3158,201
5,AR,72640,141,4513,3788,174
5,AR,72641,933,28625,18931,1430
5,AR,72642,834,32996,15179,269
5,AR,72644,900,30215,19095,1197
5,AR,72645,575,16943,10614,1081
5,AR,72648,273,8806,5956,539
5,AR,72650,1841,48399,36358,3003
5,AR,72651,536,16825,9777,175
5,AR,72653,11603,505249,288827,17212
5,AR,72655,172,4482,3072,144
5,AR,72658,648,23691,13328,720
5,AR,72660,191,6387,5038,184
5,AR,72661,212,7530,3187,135
5,AR,72662,1141,41153,28379,1442
5,AR,72663,126,3579,2724,148
5,AR,72666,115,3203,2167,126
5,AR,72668,162,6056,3166,169
5,AR,72675,479,15534,12289,955
5,AR,72679,213,3839,3310,0.0001
5,AR,72680,303,8833,5563,687
5,AR,72682,263,9439,6727,198
5,AR,72683,121,3174,2782,97
5,AR,72685,552,18560,13621,488
5,AR,72687,2248,77616,51958,2666
5,AR,72701,13738,771706,547830,26879
5,AR,72703,12838,819344,576923,31186
5,AR,72704,9561,581847,446552,14899
5,AR,72712,20213,3305568,1277699,54804
5,AR,72714,5468,344460,253292,7329
5,AR,72715,7270,426716,236680,8202
5,AR,72717,296,10848,8278,176
5,AR,72718,747,54533,45373,877
5,AR,72719,3890,210221,191031,3569
5,AR,72721,148,4534,3668,132
5,AR,72722,1195,42616,34703,1415
5,AR,72727,2202,91878,75544,3483
5,AR,72729,109,3877,2790,0.0001
5,AR,72730,3497,174785,138655,4350
5,AR,72732,1717,83970,57717,2234
5,AR,72734,2870,115751,92457,3400
5,AR,72736,2302,116534,84759,3564
5,AR,72738,921,42903,31873,1017
5,AR,72739,223,8605,6390,228
5,AR,72740,3711,136042,107164,4987
5,AR,72742,217,7814,5995,388
5,AR,72744,1872,70252,54800,2295
5,AR,72745,4762,232727,193274,6270
5,AR,72747,110,3349,2242,91
5,AR,72751,2684,120343,100096,2476
5,AR,72752,128,3140,2214,260
5,AR,72753,3280,162085,118119,4407
5,AR,72756,16312,778286,595486,19925
5,AR,72758,14441,1204280,967916,25910
5,AR,72760,126,3991,2537,51
5,AR,72761,8523,351055,274702,10705
5,AR,72762,14359,864700,658382,23738
5,AR,72764,19828,788893,634095,23860
5,AR,72768,412,13386,11174,230
5,AR,72769,339,12805,10711,379
